season,game_code,num_anot,team_code,player_id,player_name,action_id,action,points,coord_x,coord_y,zone,fastbreak,second_chance,points_off_turnover,minute,console,points_a,points_b,utc,quarter,seconds,make,team_code_a,team_code_b
2018,260,316,IST,PCPR,"SIMON, KRUNOSLAV",2FGM,Two Pointer,2,-0.5714285714285714,1.8301020408163264,B,0,1,0,22,08:06,47,48,20190519194123,3,1314,TRUE,IST,CSK
2018,260,318,CSK,P002100,"DE COLO, NANDO",3FGM,Three Pointer,3,-2.173469387755102,8.54438775510204,H,0,0,0,23,07:45,47,51,20190519194133,3,1335,TRUE,IST,CSK
2018,260,319,IST,P003048,"DUNSTON, BRYANT",2FGA,Missed Two Pointer,0,-1.469387755102041,1.8913265306122449,B,0,0,0,23,07:26,47,51,20190519194153,3,1354,FALSE,IST,CSK
2018,260,325,IST,P001833,"MOERMAN, ADRIEN",2FGA,Missed Two Pointer,0,1.0816326530612246,2.401530612244898,C,0,0,0,23,07:26,47,51,20190519194227,3,1354,FALSE,IST,CSK
2018,260,328,IST,P002580,"MICIC, VASILIJE",3FGA,Missed Three Pointer,0,5.948979591836735,5.728061224489796,I,0,0,0,23,07:22,47,51,20190519194250,3,1358,FALSE,IST,CSK
2018,260,339,IST,P007200,"LARKIN, SHANE",2FGM,Two Pointer,2,-3.13265306122449,5.411734693877551,F,0,0,1,24,06:51,49,51,20190519194420,3,1389,TRUE,IST,CSK
2018,260,346,CSK,P004888,"CLYBURN, WILL",3FGM,Three Pointer,3,-5.183673469387755,7.462755102040816,H,0,0,0,24,06:18,49,54,20190519194554,3,1422,TRUE,IST,CSK
2018,260,351,IST,PLHK,"PLEISS, TIBOR",2FGA,Missed Two Pointer,0,5.051020408163265,2.085204081632653,G,0,0,0,25,05:52,49,54,20190519194641,3,1448,FALSE,IST,CSK
2018,260,353,CSK,P002812,"HINES, KYLE",2FGM,Two Pointer,2,-1.0204081632653061,2.1464285714285714,B,0,0,0,25,05:40,49,56,20190519194656,3,1460,TRUE,IST,CSK
2018,260,360,IST,P001833,"MOERMAN, ADRIEN",3FGA,Missed Three Pointer,0,5.816326530612245,6.370918367346939,I,0,0,0,25,05:25,49,57,20190519194749,3,1475,FALSE,IST,CSK
2018,260,366,IST,P007200,"LARKIN, SHANE",3FGM,Three Pointer,3,-2.816326530612245,9.830102040816326,H,0,0,1,26,04:56,52,57,20190519194849,3,1504,TRUE,IST,CSK
2018,260,368,CSK,P006450,"HIGGINS, CORY",3FGM,Three Pointer,3,-5.112244897959184,7.268877551020409,H,0,0,0,26,04:44,52,60,20190519194906,3,1516,TRUE,IST,CSK
2018,260,370,IST,P007200,"LARKIN, SHANE",3FGA,Missed Three Pointer,0,5.63265306122449,7.0137755102040815,I,0,0,0,26,04:21,52,60,20190519194924,3,1539,FALSE,IST,CSK
2018,260,373,CSK,P004888,"CLYBURN, WILL",3FGM,Three Pointer,3,-5.36734693877551,7.0137755102040815,H,0,0,0,27,03:57,52,63,20190519194948,3,1563,TRUE,IST,CSK
2018,260,376,IST,PCPR,"SIMON, KRUNOSLAV",2FGA,Missed Two Pointer,0,5.3061224489795915,2.20765306122449,G,0,0,0,27,03:42,52,63,20190519195142,3,1578,FALSE,IST,CSK
2018,260,378,IST,P007200,"LARKIN, SHANE",2FGA,Missed Two Pointer,0,0.1836734693877551,2.911734693877551,C,0,0,0,27,03:26,52,63,20190519195233,3,1594,FALSE,IST,CSK
2018,260,380,IST,P006599,"MOTUM, BROCK",2FGM,Two Pointer,2,-1.4081632653061225,2.789285714285714,B,0,1,0,27,03:23,54,63,20190519195236,3,1597,TRUE,IST,CSK
2018,260,382,CSK,P002812,"HINES, KYLE",2FGM,Two Pointer,2,1.1428571428571428,2.401530612244898,C,0,0,0,28,02:52,54,65,20190519195331,3,1628,TRUE,IST,CSK
2018,260,383,IST,PLHK,"PLEISS, TIBOR",2FGA,Missed Two Pointer,0,1.4081632653061225,2.085204081632653,C,0,0,0,28,02:40,54,65,20190519195343,3,1640,FALSE,IST,CSK
2018,260,404,CSK,P005160,"HUNTER, OTHELLO",2FGM,Two Pointer,2,0.061224489795918366,3.105612244897959,C,0,0,1,29,01:50,54,68,20190519195654,3,1690,TRUE,IST,CSK
2018,260,406,IST,P002580,"MICIC, VASILIJE",3FGA,Missed Three Pointer,0,-4.6020408163265305,10.401530612244898,H,0,0,0,29,01:36,54,68,20190519195707,3,1704,FALSE,IST,CSK
2018,260,420,CSK,PCVM,"RODRIGUEZ, SERGIO",2FGA,Missed Two Pointer,0,0.12244897959183673,7.268877551020409,G,0,0,0,30,00:56,55,68,20190519195916,3,1744,FALSE,IST,CSK
2018,260,435,IST,P002580,"MICIC, VASILIJE",2FGM,Two Pointer,2,-1.4081632653061225,2.401530612244898,B,0,0,1,30,00:27,59,68,20190519200058,3,1773,TRUE,IST,CSK
2018,260,437,IST,P007200,"LARKIN, SHANE",3FGM,Three Pointer,3,-4.091836734693878,9.952551020408162,H,0,0,1,30,00:04,62,68,20190519200152,3,1796,TRUE,IST,CSK
2018,260,443,CSK,PCVM,"RODRIGUEZ, SERGIO",3FGM,Three Pointer,3,-4.285714285714286,8.095408163265306,H,0,0,0,31,09:47,62,71,20190519200437,4,1813,TRUE,IST,CSK
2018,260,445,IST,P002580,"MICIC, VASILIJE",3FGA,Missed Three Pointer,0,3.326530612244898,10.20765306122449,I,0,0,0,31,09:29,62,71,20190519200456,4,1831,FALSE,IST,CSK
2018,260,451,IST,PCPR,"SIMON, KRUNOSLAV",2FGA,Missed Two Pointer,0,1.846938775510204,2.401530612244898,C,0,0,0,31,09:16,62,71,20190519200529,4,1844,FALSE,IST,CSK
2018,260,453,IST,P003048,"DUNSTON, BRYANT",2FGM,Two Pointer,2,-1.0204081632653061,2.20765306122449,B,0,1,0,31,09:14,64,71,20190519200532,4,1846,TRUE,IST,CSK
2018,260,457,CSK,P001844,"HACKETT, DANIEL",2FGM,Two Pointer,2,-0.5102040816326531,2.911734693877551,B,0,0,0,32,08:49,64,73,20190519200619,4,1871,TRUE,IST,CSK
2018,260,462,IST,P002580,"MICIC, VASILIJE",3FGA,Missed Three Pointer,0,4.153061224489796,8.993367346938776,I,0,0,0,32,08:31,64,73,20190519200709,4,1889,FALSE,IST,CSK
2018,260,474,CSK,P001844,"HACKETT, DANIEL",3FGA,Missed Three Pointer,0,-2.4285714285714284,8.615816326530611,H,0,0,0,33,07:55,67,73,20190519201002,4,1925,FALSE,IST,CSK
2018,260,476,IST,P003048,"DUNSTON, BRYANT",2FGM,Two Pointer,2,0.1836734693877551,1.758673469387755,A,0,0,0,33,07:34,69,73,20190519201042,4,1946,TRUE,IST,CSK
2018,260,482,CSK,P002100,"DE COLO, NANDO",2FGM,Two Pointer,2,-0.9591836734693877,2.5341836734693874,B,0,0,0,33,07:12,69,75,20190519201136,4,1968,TRUE,IST,CSK
2018,260,485,IST,PCPR,"SIMON, KRUNOSLAV",2FGA,Missed Two Pointer,0,1.5918367346938775,4.319897959183673,E,0,0,0,34,06:43,69,75,20190519201202,4,1997,FALSE,IST,CSK
2018,260,489,IST,P001833,"MOERMAN, ADRIEN",2FGM,Two Pointer,2,0.12244897959183673,1.6974489795918366,A,1,0,1,34,06:23,71,75,20190519201230,4,2017,TRUE,IST,CSK
2018,260,492,CSK,P006450,"HIGGINS, CORY",2FGA,Missed Two Pointer,0,1.2142857142857142,2.3403061224489794,C,0,0,0,35,05:50,71,75,20190519201256,4,2050,FALSE,IST,CSK
2018,260,494,CSK,P002812,"HINES, KYLE",2FGM,Two Pointer,2,0.8877551020408163,2.911734693877551,C,0,1,0,35,05:47,71,77,20190519201300,4,2053,TRUE,IST,CSK
2018,260,499,IST,PCPR,"SIMON, KRUNOSLAV",3FGA,Missed Three Pointer,0,2.683673469387755,9.503571428571428,I,0,0,0,35,05:26,71,77,20190519201355,4,2074,FALSE,IST,CSK
2018,260,501,CSK,P002100,"DE COLO, NANDO",3FGM,Three Pointer,3,-2.877551020408163,8.67704081632653,H,0,0,0,35,05:15,71,80,20190519201414,4,2085,TRUE,IST,CSK
2018,260,504,IST,P007200,"LARKIN, SHANE",2FGA,Missed Two Pointer,0,-1.530612244897959,2.4627551020408163,B,0,0,0,36,04:48,71,80,20190519201431,4,2112,FALSE,IST,CSK
2018,260,511,CSK,P006450,"HIGGINS, CORY",2FGM,Two Pointer,2,0.9591836734693877,2.401530612244898,C,0,0,0,36,04:24,71,83,20190519201723,4,2136,TRUE,IST,CSK
2018,260,513,IST,PCPR,"SIMON, KRUNOSLAV",3FGM,Three Pointer,3,-0.12244897959183673,10.023979591836733,H,0,0,0,37,03:59,74,83,20190519201748,4,2161,TRUE,IST,CSK
2018,260,517,CSK,P004888,"CLYBURN, WILL",2FGA,Missed Two Pointer,0,-0.061224489795918366,3.299489795918367,B,0,0,0,37,03:39,74,83,20190519201953,4,2181,FALSE,IST,CSK
2018,260,523,IST,PCPR,"SIMON, KRUNOSLAV",3FGA,Missed Three Pointer,0,3,8.483163265306121,I,0,0,0,37,03:25,74,83,20190519202040,4,2195,FALSE,IST,CSK
2018,260,527,IST,P002580,"MICIC, VASILIJE",3FGM,Three Pointer,3,6.653061224489796,4.003571428571428,I,0,1,0,37,03:24,77,83,20190519202102,4,2196,TRUE,IST,CSK
2018,260,532,CSK,P004888,"CLYBURN, WILL",3FGA,Missed Three Pointer,0,-0.6326530612244898,9.575,H,0,0,0,38,02:56,77,83,20190519202153,4,2224,FALSE,IST,CSK
2018,260,537,CSK,P001844,"HACKETT, DANIEL",3FGA,Missed Three Pointer,0,-3.836734693877551,8.228061224489796,H,0,0,0,38,02:26,77,83,20190519202325,4,2254,FALSE,IST,CSK
2018,260,539,CSK,P004888,"CLYBURN, WILL",2FGM,Two Pointer,2,-1.1428571428571428,2.5341836734693874,B,0,1,1,38,02:26,77,85,20190519202328,4,2254,TRUE,IST,CSK
2018,260,551,IST,P007200,"LARKIN, SHANE",2FGM,Two Pointer,2,0.37755102040816324,2.4627551020408163,C,0,0,0,39,01:54,81,85,20190519202744,4,2286,TRUE,IST,CSK
2018,260,556,IST,P007200,"LARKIN, SHANE",3FGA,Missed Three Pointer,0,-5.755102040816326,6.758673469387755,H,0,0,0,39,01:26,81,87,20190519202928,4,2314,FALSE,IST,CSK
2018,260,558,CSK,P002812,"HINES, KYLE",2FGA,Missed Two Pointer,0,-4.6020408163265305,2.7178571428571425,F,0,0,0,39,01:03,81,87,20190519202951,4,2337,FALSE,IST,CSK
2018,260,561,IST,P007200,"LARKIN, SHANE",2FGA,Missed Two Pointer,0,-1.0204081632653061,3.044387755102041,B,0,0,0,40,00:53,81,87,20190519203001,4,2347,FALSE,IST,CSK
2018,260,563,IST,P003048,"DUNSTON, BRYANT",2FGA,Missed Two Pointer,0,0.1836734693877551,3.1668367346938773,C,0,0,0,40,00:46,81,87,20190519203009,4,2354,FALSE,IST,CSK
2018,260,565,IST,P002580,"MICIC, VASILIJE",2FGA,Missed Two Pointer,0,4.153061224489796,5.728061224489796,G,0,0,0,40,00:33,81,87,20190519203022,4,2367,FALSE,IST,CSK
2018,260,593,IST,P007200,"LARKIN, SHANE",3FGA,Missed Three Pointer,0,-1.530612244897959,10.401530612244898,H,0,0,0,40,00:12,83,91,20190519203750,4,2388,FALSE,IST,CSK
