season,team_code,team_name,team_link,team_img
2010,ROM,Lottomatica Roma,https://www.euroleague.net/competition/teams/showteam?clubcode=ROM&seasoncode=E2010,https://www.euroleague.net/rs/14541/5fae8dff-b186-4e7f-a158-c16e8e479736/8c8/filename/5fa.png
2010,TEL,Maccabi Electra Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2010,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2010,SIE,Montepaschi Siena,https://www.euroleague.net/competition/teams/showteam?clubcode=SIE&seasoncode=E2010,https://www.euroleague.net/rs/14529/5fae8dff-b186-4e7f-a158-c16e8e479736/60d/filename/5fa.png
2010,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2010,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2010,PAN,Panathinaikos Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2010,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2010,PAR,Partizan mt:s Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=PAR&seasoncode=E2010,https://www.euroleague.net/rs/a35cbqti3cm45opg/5fae8dff-b186-4e7f-a158-c16e8e479736/a2c/filename/5fa.png
2010,PAM,Power Electronics Valencia,https://www.euroleague.net/competition/teams/showteam?clubcode=PAM&seasoncode=E2010,https://www.euroleague.net/rs/a35awu3dcq9vu3i4/5fae8dff-b186-4e7f-a158-c16e8e479736/821/filename/5fa.png
2010,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2010,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2010,BAR,Regal Barcelona,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2010,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2010,CHA,Spirou Charleroi,https://www.euroleague.net/competition/teams/showteam?clubcode=CHA&seasoncode=E2010,https://www.euroleague.net/rs/60539/5fae8dff-b186-4e7f-a158-c16e8e479736/886/filename/5fa.png
2010,MAL,Unicaja Malaga,https://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2010,https://www.euroleague.net/rs/a35cod7jmruy8e8y/5fae8dff-b186-4e7f-a158-c16e8e479736/737/filename/5fa.png
2010,LJU,Union Olimpija Ljubljana,https://www.euroleague.net/competition/teams/showteam?clubcode=LJU&seasoncode=E2010,https://www.euroleague.net/rs/a35blsmch9dkl358/5fae8dff-b186-4e7f-a158-c16e8e479736/367/filename/5fa.png
2010,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2010,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2011,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2011,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2011,SOP,Asseco Prokom Gdynia,https://www.euroleague.net/competition/teams/showteam?clubcode=SOP&seasoncode=E2011,https://www.euroleague.net/rs/a35bi4yocnc9jg9d/5fae8dff-b186-4e7f-a158-c16e8e479736/cf4/filename/5fa.png
2011,CHA,Belgacom Spirou Charleroi,https://www.euroleague.net/competition/teams/showteam?clubcode=CHA&seasoncode=E2011,https://www.euroleague.net/rs/60539/5fae8dff-b186-4e7f-a158-c16e8e479736/886/filename/5fa.png
2011,CTU,Bennet Cantu,https://www.euroleague.net/competition/teams/showteam?clubcode=CTU&seasoncode=E2011,https://www.euroleague.net/rs/28015/5fae8dff-b186-4e7f-a158-c16e8e479736/3a7/filename/5fa.png
2011,BAM,Brose Baskets,https://www.euroleague.net/competition/teams/showteam?clubcode=BAM&seasoncode=E2011,https://www.euroleague.net/rs/73kxg36ysqxnp7o5/5fae8dff-b186-4e7f-a158-c16e8e479736/88f/filename/5fa.jpg
2011,BAS,Caja Laboral,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2011,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2011,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2011,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2011,MIL,EA7 Emporio Armani,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2011,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2011,BAR,FC Barcelona Regal,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2011,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2011,ULK,Fenerbahce Ulker,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2011,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2011,GAL,Galatasaray Medical Park,https://www.euroleague.net/competition/teams/showteam?clubcode=GAL&seasoncode=E2011,https://www.euroleague.net/rs/a35fmd7en4cw7ekd/5fae8dff-b186-4e7f-a158-c16e8e479736/d42/filename/5fa.png
2011,BIL,Gescrap Bilbao Basket,https://www.euroleague.net/competition/teams/showteam?clubcode=BIL&seasoncode=E2011,https://www.euroleague.net/rs/7yeopsaltbtv5es7/5fae8dff-b186-4e7f-a158-c16e8e479736/8e1/filename/5fa.png
2011,TEL,Maccabi Electra Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2011,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2011,SIE,Montepaschi Siena,https://www.euroleague.net/competition/teams/showteam?clubcode=SIE&seasoncode=E2011,https://www.euroleague.net/rs/14529/5fae8dff-b186-4e7f-a158-c16e8e479736/60d/filename/5fa.png
2011,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2011,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2011,PAN,Panathinaikos Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2011,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2011,PAR,Partizan mt:s Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=PAR&seasoncode=E2011,https://www.euroleague.net/rs/a35cbqti3cm45opg/5fae8dff-b186-4e7f-a158-c16e8e479736/a2c/filename/5fa.png
2011,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2011,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2011,NAN,SLUC Nancy,https://www.euroleague.net/competition/teams/showteam?clubcode=NAN&seasoncode=E2011,https://www.euroleague.net/rs/67hrusk6539bjbl3/5fae8dff-b186-4e7f-a158-c16e8e479736/902/filename/5fa.png
2011,MAL,Unicaja Malaga,https://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2011,https://www.euroleague.net/rs/a35cod7jmruy8e8y/5fae8dff-b186-4e7f-a158-c16e8e479736/737/filename/5fa.png
2011,UNK,Unics Kazan,https://www.euroleague.net/competition/teams/showteam?clubcode=UNK&seasoncode=E2011,https://www.euroleague.net/rs/a35cq8x5jbfnvi7j/5fae8dff-b186-4e7f-a158-c16e8e479736/499/filename/5fa.png
2011,LJU,Union Olimpija Ljubljana,https://www.euroleague.net/competition/teams/showteam?clubcode=LJU&seasoncode=E2011,https://www.euroleague.net/rs/a35blsmch9dkl358/5fae8dff-b186-4e7f-a158-c16e8e479736/367/filename/5fa.png
2011,ZAG,Zagreb,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAG&seasoncode=E2011,https://www.euroleague.net/rs/27660/5fae8dff-b186-4e7f-a158-c16e8e479736/a58/filename/5fa.jpg
2011,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2011,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2012,BER,Alba Berlin,https://www.euroleague.net/competition/teams/showteam?clubcode=BER&seasoncode=E2012,https://www.euroleague.net/rs/a35fqimelipvlgk3/5fae8dff-b186-4e7f-a158-c16e8e479736/147/filename/5fa.png
2012,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2012,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2012,SOP,Asseco Prokom Gdynia,https://www.euroleague.net/competition/teams/showteam?clubcode=SOP&seasoncode=E2012,https://www.euroleague.net/rs/a35bi4yocnc9jg9d/5fae8dff-b186-4e7f-a158-c16e8e479736/cf4/filename/5fa.png
2012,BES,Besiktas JK Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=BES&seasoncode=E2012,https://www.euroleague.net/rs/6ea3ofk3tgwk9e7i/5fae8dff-b186-4e7f-a158-c16e8e479736/a2a/filename/5fa.jpg
2012,BAM,Brose Baskets Bamberg,https://www.euroleague.net/competition/teams/showteam?clubcode=BAM&seasoncode=E2012,https://www.euroleague.net/rs/73kxg36ysqxnp7o5/5fae8dff-b186-4e7f-a158-c16e8e479736/88f/filename/5fa.jpg
2012,CED,Cedevita Zagreb,https://www.euroleague.net/competition/teams/showteam?clubcode=CED&seasoncode=E2012,https://www.euroleague.net/rs/79r4rx7fcdji8b3k/5fae8dff-b186-4e7f-a158-c16e8e479736/d1e/filename/5fa.png
2012,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2012,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2012,MIL,EA7 Emporio Armani Milan,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2012,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2012,CHL,Elan Chalon-Sur-Saone,https://www.euroleague.net/competition/teams/showteam?clubcode=CHL&seasoncode=E2012,https://www.euroleague.net/rs/47504/5fae8dff-b186-4e7f-a158-c16e8e479736/8e5/filename/5fa.png
2012,BAR,FC Barcelona Regal,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2012,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2012,ULK,Fenerbahce Ulker Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2012,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2012,KHI,Khimki Moscow Region,https://www.euroleague.net/competition/teams/showteam?clubcode=KHI&seasoncode=E2012,https://www.euroleague.net/rs/a35ajhr9ujs437nd/5fae8dff-b186-4e7f-a158-c16e8e479736/b5e/filename/5fa.png
2012,BAS,Laboral Kutxa Vitoria,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2012,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2012,LIE,Lietuvos Rytas Vilnius,https://www.euroleague.net/competition/teams/showteam?clubcode=LIE&seasoncode=E2012,https://www.euroleague.net/rs/a35cgyhq39vdju75/5fae8dff-b186-4e7f-a158-c16e8e479736/d8c/filename/5fa.png
2012,TEL,Maccabi Electra Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2012,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2012,CTU,Mapooro Cantu,https://www.euroleague.net/competition/teams/showteam?clubcode=CTU&seasoncode=E2012,https://www.euroleague.net/rs/28015/5fae8dff-b186-4e7f-a158-c16e8e479736/3a7/filename/5fa.png
2012,SIE,Montepaschi Siena,https://www.euroleague.net/competition/teams/showteam?clubcode=SIE&seasoncode=E2012,https://www.euroleague.net/rs/14529/5fae8dff-b186-4e7f-a158-c16e8e479736/60d/filename/5fa.png
2012,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2012,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2012,PAN,Panathinaikos Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2012,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2012,PAR,Partizan mt:s Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=PAR&seasoncode=E2012,https://www.euroleague.net/rs/a35cbqti3cm45opg/5fae8dff-b186-4e7f-a158-c16e8e479736/a2c/filename/5fa.png
2012,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2012,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2012,MAL,Unicaja Malaga,https://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2012,https://www.euroleague.net/rs/a35cod7jmruy8e8y/5fae8dff-b186-4e7f-a158-c16e8e479736/737/filename/5fa.png
2012,LJU,Union Olimpija Ljubljana,https://www.euroleague.net/competition/teams/showteam?clubcode=LJU&seasoncode=E2012,https://www.euroleague.net/rs/a35blsmch9dkl358/5fae8dff-b186-4e7f-a158-c16e8e479736/367/filename/5fa.png
2012,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2012,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2013,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2013,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2013,BAM,Brose Baskets Bamberg,https://www.euroleague.net/competition/teams/showteam?clubcode=BAM&seasoncode=E2013,https://www.euroleague.net/rs/73kxg36ysqxnp7o5/5fae8dff-b186-4e7f-a158-c16e8e479736/88f/filename/5fa.jpg
2013,NIK,Budivelnik Kiev,https://www.euroleague.net/competition/teams/showteam?clubcode=NIK&seasoncode=E2013,https://www.euroleague.net/rs/44367/5fae8dff-b186-4e7f-a158-c16e8e479736/ded/filename/5fa.jpg
2013,RED,Crvena Zvezda Telekom Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=RED&seasoncode=E2013,https://www.euroleague.net/rs/a35fslptloqpsf9w/5fae8dff-b186-4e7f-a158-c16e8e479736/961/filename/5fa.png
2013,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2013,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2013,MIL,EA7 Emporio Armani Milan,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2013,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2013,BAR,FC Barcelona,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2013,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2013,MUN,FC Bayern Munich,https://www.euroleague.net/competition/teams/showteam?clubcode=MUN&seasoncode=E2013,https://www.euroleague.net/rs/a35aehaydcwoshxi/5fae8dff-b186-4e7f-a158-c16e8e479736/553/filename/5fa.png
2013,ULK,Fenerbahce Ulker Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2013,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2013,GAL,Galatasaray Liv Hospital Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=GAL&seasoncode=E2013,https://www.euroleague.net/rs/a35fmd7en4cw7ekd/5fae8dff-b186-4e7f-a158-c16e8e479736/d42/filename/5fa.png
2013,NTR,JSF Nanterre,https://www.euroleague.net/competition/teams/showteam?clubcode=NTR&seasoncode=E2013,https://www.euroleague.net/rs/a35c9srnipc3t9lm/5fae8dff-b186-4e7f-a158-c16e8e479736/4af/filename/5fa.png
2013,BAS,Laboral Kutxa Vitoria,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2013,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2013,LIE,Lietuvos Rytas Vilnius,https://www.euroleague.net/competition/teams/showteam?clubcode=LIE&seasoncode=E2013,https://www.euroleague.net/rs/a35cgyhq39vdju75/5fae8dff-b186-4e7f-a158-c16e8e479736/d8c/filename/5fa.png
2013,TIV,Lokomotiv Kuban Krasnodar,https://www.euroleague.net/competition/teams/showteam?clubcode=TIV&seasoncode=E2013,https://www.euroleague.net/rs/a35c4iluylfnxar4/5fae8dff-b186-4e7f-a158-c16e8e479736/1d0/filename/5fa.png
2013,TEL,Maccabi Electra Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2013,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2013,SIE,Montepaschi Siena,https://www.euroleague.net/competition/teams/showteam?clubcode=SIE&seasoncode=E2013,https://www.euroleague.net/rs/14529/5fae8dff-b186-4e7f-a158-c16e8e479736/60d/filename/5fa.png
2013,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2013,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2013,PAN,Panathinaikos Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2013,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2013,PAR,Partizan NIS Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=PAR&seasoncode=E2013,https://www.euroleague.net/rs/a35cbqti3cm45opg/5fae8dff-b186-4e7f-a158-c16e8e479736/a2c/filename/5fa.png
2013,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2013,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2013,GSS,Stelmet Zielona Gora,https://www.euroleague.net/competition/teams/showteam?clubcode=GSS&seasoncode=E2013,https://www.euroleague.net/rs/67ci489etmhjdk8b/5fae8dff-b186-4e7f-a158-c16e8e479736/c9d/filename/5fa.png
2013,STR,Strasbourg,https://www.euroleague.net/competition/teams/showteam?clubcode=STR&seasoncode=E2013,https://www.euroleague.net/rs/679wlvtbkwuff777/5fae8dff-b186-4e7f-a158-c16e8e479736/c34/filename/5fa.png
2013,MAL,Unicaja Malaga,https://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2013,https://www.euroleague.net/rs/a35cod7jmruy8e8y/5fae8dff-b186-4e7f-a158-c16e8e479736/737/filename/5fa.png
2013,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2013,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2014,BER,ALBA Berlin,https://www.euroleague.net/competition/teams/showteam?clubcode=BER&seasoncode=E2014,https://www.euroleague.net/rs/a35fqimelipvlgk3/5fae8dff-b186-4e7f-a158-c16e8e479736/147/filename/5fa.png
2014,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2014,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2014,CED,Cedevita Zagreb,https://www.euroleague.net/competition/teams/showteam?clubcode=CED&seasoncode=E2014,https://www.euroleague.net/rs/79r4rx7fcdji8b3k/5fae8dff-b186-4e7f-a158-c16e8e479736/d1e/filename/5fa.png
2014,RED,Crvena Zvezda Telekom Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=RED&seasoncode=E2014,https://www.euroleague.net/rs/a35fslptloqpsf9w/5fae8dff-b186-4e7f-a158-c16e8e479736/961/filename/5fa.png
2014,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2014,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2014,SAS,Dinamo Banco di Sardegna Sassari,https://www.euroleague.net/competition/teams/showteam?clubcode=SAS&seasoncode=E2014,https://www.euroleague.net/rs/39691/5fae8dff-b186-4e7f-a158-c16e8e479736/aa4/filename/5fa.png
2014,MIL,EA7 Emporio Armani Milan,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2014,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2014,BAR,FC Barcelona,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2014,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2014,MUN,FC Bayern Munich,https://www.euroleague.net/competition/teams/showteam?clubcode=MUN&seasoncode=E2014,https://www.euroleague.net/rs/a35aehaydcwoshxi/5fae8dff-b186-4e7f-a158-c16e8e479736/553/filename/5fa.png
2014,ULK,Fenerbahce Ulker Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2014,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2014,GAL,Galatasaray Liv Hospital Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=GAL&seasoncode=E2014,https://www.euroleague.net/rs/a35fmd7en4cw7ekd/5fae8dff-b186-4e7f-a158-c16e8e479736/d42/filename/5fa.png
2014,BAS,Laboral Kutxa Vitoria,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2014,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2014,LMG,Limoges CSP,https://www.euroleague.net/competition/teams/showteam?clubcode=LMG&seasoncode=E2014,https://www.euroleague.net/rs/a35byjp75jlkjvaa/5fae8dff-b186-4e7f-a158-c16e8e479736/902/filename/5fa.png
2014,TEL,Maccabi Electra Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2014,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2014,KLA,Neptunas Klaipeda,https://www.euroleague.net/competition/teams/showteam?clubcode=KLA&seasoncode=E2014,https://www.euroleague.net/rs/46138/5fae8dff-b186-4e7f-a158-c16e8e479736/44a/filename/5fa.png
2014,NOV,Nizhny Novgorod,https://www.euroleague.net/competition/teams/showteam?clubcode=NOV&seasoncode=E2014,https://www.euroleague.net/rs/74m5mf7htusgpy7a/5fae8dff-b186-4e7f-a158-c16e8e479736/3b9/filename/5fa.png
2014,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2014,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2014,PAN,Panathinaikos Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2014,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2014,ZGO,PGE Turow Zgorzelec,https://www.euroleague.net/competition/teams/showteam?clubcode=ZGO&seasoncode=E2014,https://www.euroleague.net/rs/14461/5fae8dff-b186-4e7f-a158-c16e8e479736/252/filename/5fa.png
2014,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2014,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2014,MAL,Unicaja Malaga,https://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2014,https://www.euroleague.net/rs/a35cod7jmruy8e8y/5fae8dff-b186-4e7f-a158-c16e8e479736/737/filename/5fa.png
2014,UNK,Unics Kazan,https://www.euroleague.net/competition/teams/showteam?clubcode=UNK&seasoncode=E2014,https://www.euroleague.net/rs/a35cq8x5jbfnvi7j/5fae8dff-b186-4e7f-a158-c16e8e479736/499/filename/5fa.png
2014,PAM,Valencia Basket,https://www.euroleague.net/competition/teams/showteam?clubcode=PAM&seasoncode=E2014,https://www.euroleague.net/rs/a35awu3dcq9vu3i4/5fae8dff-b186-4e7f-a158-c16e8e479736/821/filename/5fa.png
2014,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2014,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2015,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2015,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2015,BAM,Brose Baskets Bamberg,https://www.euroleague.net/competition/teams/showteam?clubcode=BAM&seasoncode=E2015,https://www.euroleague.net/rs/73kxg36ysqxnp7o5/5fae8dff-b186-4e7f-a158-c16e8e479736/88f/filename/5fa.jpg
2015,CED,Cedevita Zagreb,https://www.euroleague.net/competition/teams/showteam?clubcode=CED&seasoncode=E2015,https://www.euroleague.net/rs/79r4rx7fcdji8b3k/5fae8dff-b186-4e7f-a158-c16e8e479736/d1e/filename/5fa.png
2015,RED,Crvena Zvezda Telekom Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=RED&seasoncode=E2015,https://www.euroleague.net/rs/a35fslptloqpsf9w/5fae8dff-b186-4e7f-a158-c16e8e479736/961/filename/5fa.png
